Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK31,OUT019,-946.9341215729319
FDA35,OUT018,1766.9706982925918
FDV37,OUT018,2876.875985433173
NCO07,OUT027,4736.30865937106
FDA20,OUT045,2873.537207609908
FDZ59,OUT035,2828.1675161168164
NCY17,OUT017,872.1901097991238
FDQ28,OUT035,2615.848478463058
FDV35,OUT017,2537.3570379233756
FDQ36,OUT013,732.3448019830141
FDD34,OUT018,2327.469235858312
FDK51,OUT045,4045.8899707938767
FDV31,OUT035,2894.3908814814754
FDR04,OUT035,1736.933329462693
FDR14,OUT049,1056.555071402584
DRC36,OUT010,892.1532034343022
FDE39,OUT019,95.23087396684946
FDP57,OUT049,1816.5669525661679
FDE57,OUT046,2256.767943711869
NCN18,OUT046,1760.8520521897533
NCQ05,OUT018,2103.658129075899
FDW47,OUT035,2087.825183538845
FDV46,OUT035,2362.977929683465
NCP29,OUT045,986.9625912562417
FDE09,OUT018,1546.9087669679275
NCU06,OUT027,4958.863943864046
FDT19,OUT010,857.6380347867694
DRF15,OUT017,2504.0061014881467
DRI51,OUT013,2702.9322582158547
NCX54,OUT013,1717.0761018772962
DRE01,OUT013,3721.365853624565
NCB07,OUT045,2964.7504049212084
FDU50,OUT035,2031.463168273349
FDG40,OUT035,818.7425272944869
FDW10,OUT018,2499.9502099481683
FDX51,OUT013,3125.691721831506
NCP17,OUT045,1018.036108744639
FDP21,OUT035,3137.1861738602624
FDL04,OUT045,1647.6543571734057
FDV23,OUT013,2009.6269631070854
FDF24,OUT046,1412.254607186011
FDH56,OUT027,3312.455565879609
FDB51,OUT049,1184.1374613366143
FDI58,OUT027,3032.488453893867
FDR20,OUT013,946.3039090660382
FDC51,OUT018,1775.3687874643451
FDB16,OUT027,2868.1061880391862
FDE40,OUT049,1192.9489880564345
NCM17,OUT035,920.4333634632238
FDU56,OUT035,3060.4391568035508
FDS32,OUT019,441.51821724212016
FDX02,OUT049,3591.5078412213775
FDT39,OUT027,3903.079865939995
FDE35,OUT017,1152.836787365267
NCI42,OUT019,1406.8337026399663
DRL23,OUT046,1715.033264219313
FDA10,OUT046,1947.2978794125738
FDA11,OUT013,1620.089806861384
NCM06,OUT046,2416.112227219914
NCT05,OUT035,4103.1505151807605
NCQ02,OUT010,1040.8044763641406
NCY06,OUT049,2158.6836102889183
FDY56,OUT035,3675.4557735308517
FDL02,OUT035,1884.7159970220264
NCI06,OUT035,2922.4316853983555
FDQ14,OUT045,2324.168479883074
FDQ12,OUT017,3653.821394902841
FDP36,OUT046,909.5362014726866
FDK21,OUT027,5316.383794132133
FDO40,OUT045,2300.6654686997585
NCK54,OUT019,33.11834288357102
FDY09,OUT018,2529.1319032607244
NCW30,OUT049,4111.298770134486
NCC55,OUT027,2096.448044232483
FDE58,OUT018,1640.8090802054903
FDR39,OUT013,2926.2987705542414
FDU28,OUT049,3068.9893390293187
FDH08,OUT017,3653.450994300498
FDG35,OUT045,2758.364483991173
FDG22,OUT049,835.2016085970708
FDC34,OUT035,2637.8942743880452
FDP15,OUT018,3669.3843430063553
FDK34,OUT010,1843.6891969968055
FDU45,OUT035,2069.1533447497486
FDQ04,OUT027,2168.482077779137
FDX22,OUT018,3056.628840628922
FDB45,OUT017,1813.0101764248416
NCH43,OUT027,4770.135440308191
DRE60,OUT046,3428.2357509026115
FDD17,OUT027,5092.8480253485295
NCM54,OUT017,2124.3129308961497
NCH55,OUT013,2065.2002126922343
NCT06,OUT017,2689.322107633652
FDA48,OUT027,4852.959322059818
FDY58,OUT027,4974.333477324835
FDO25,OUT045,3211.507035731447
FDN50,OUT045,1558.5425406571655
FDH35,OUT035,2751.26370545976
FDK09,OUT045,3462.2664817835234
FDO16,OUT013,1430.3763831544352
FDW11,OUT045,1049.0641174872635
FDU47,OUT027,3693.015060434719
NCQ42,OUT010,174.22102983620584
FDK55,OUT027,2918.704206797781
FDN08,OUT049,2019.7829270803443
FDT57,OUT045,3635.55638518819
FDJ12,OUT018,3018.93896463121
DRL59,OUT017,1025.8397459821929
NCN53,OUT046,655.9256589544825
FDO51,OUT010,-1015.6829343558547
FDK56,OUT017,3034.7619218508953
FDY12,OUT035,1097.9516958042614
FDU15,OUT035,895.2205773485371
FDQ19,OUT046,3808.1491228833715
DRF15,OUT045,2369.044516499043
DRE25,OUT019,-369.8842837351651
FDK57,OUT018,1658.0301846345155
FDD33,OUT010,1694.7546241926057
FDR34,OUT027,5027.876411718139
FDU04,OUT045,1912.493136032922
FDE35,OUT019,-760.2111741398933
NCD31,OUT035,2700.5836027038954
FDJ56,OUT035,1752.9401303543104
NCU53,OUT046,2570.565484269547
FDD39,OUT035,3489.1789410198476
NCU17,OUT019,-215.360699185694
FDJ20,OUT046,2014.7260454670575
NCW41,OUT018,2208.901960337985
FDL52,OUT035,913.2687461248308
FDS39,OUT035,2409.0169264514298
DRJ47,OUT045,2658.7498908126063
FDP13,OUT010,-1113.9407124582676
DRK39,OUT010,-514.0447067805346
FDF28,OUT010,207.15407663281405
FDB09,OUT045,1962.5487080337919
FDM51,OUT046,1689.3811531362237
DRM49,OUT018,555.093626083567
DRF23,OUT013,2764.0365354908913
DRH01,OUT035,2829.721795900488
FDH12,OUT027,3166.6884604158467
FDA28,OUT019,192.8787214805218
FDW37,OUT018,1220.8646420908549
FDF02,OUT046,1684.7239679448983
DRL37,OUT046,778.9863953224609
NCF43,OUT046,2227.3530462624553
FDH08,OUT010,1685.8313376693145
FDR34,OUT019,1758.3775265012173
NCK19,OUT049,3117.0952739584513
NCD55,OUT018,512.2356426011152
FDT27,OUT049,3766.61144599103
FDQ57,OUT045,2287.1060843135274
FDA47,OUT035,2736.0749252510095
DRG15,OUT027,2490.485978992964
FDE05,OUT018,2104.1060846513046
FDN46,OUT046,1664.245001563025
FDX27,OUT027,2986.3630560507636
FDT51,OUT045,1792.1169123533766
FDU33,OUT013,880.0335872492026
FDJ16,OUT027,2451.477844277943
FDD20,OUT019,131.36776822541356
FDT36,OUT049,748.212844445615
DRF15,OUT027,3827.9615831965393
FDN52,OUT010,-403.25740810550576
FDC22,OUT027,4438.071549270048
FDX15,OUT045,2455.0544719003633
FDT13,OUT013,2983.662916708689
FDU04,OUT017,2074.1453298141087
FDU31,OUT019,1558.6413517549063
FDW59,OUT027,2864.8960608933394
NCO29,OUT046,2583.212457527315
FDL15,OUT035,2568.6752564129097
FDI41,OUT049,2462.040767858441
FDQ48,OUT049,1779.0956159980703
DRI39,OUT013,987.7894280675278
FDI08,OUT013,3955.699052030841
FDC21,OUT049,1942.1452024906891
FDF58,OUT035,1244.961330888931
FDS08,OUT010,923.4554310441217
FDE47,OUT045,1932.1414713963215
NCP18,OUT019,541.2407209882412
NCR41,OUT013,1617.783217457697
FDA27,OUT013,4016.026402534699
FDA43,OUT035,3179.840833443867
FDA49,OUT045,1385.1646343107961
NCE55,OUT018,2492.4735099947234
DRM49,OUT027,2255.224387040297
FDF22,OUT027,4760.405504580266
FDQ15,OUT018,1109.4894796067201
NCS54,OUT017,2841.309536807714
NCY05,OUT013,710.6490177650019
FDR45,OUT046,3716.745138860038
FDK57,OUT049,2056.512198858689
FDF41,OUT010,1930.6736256812455
FDV21,OUT046,1986.185197933377
FDD51,OUT046,812.0398582565912
FDF33,OUT046,1793.2335625111875
FDA38,OUT046,3700.7570614219653
FDR56,OUT045,3032.4416868156163
NCN41,OUT017,2040.9251503693215
FDC60,OUT027,2913.4685829799782
FDB47,OUT045,3178.2732031540404
DRH01,OUT013,2764.036778834695
FDW08,OUT046,1687.6971299933864
FDF38,OUT027,2216.575499627361
FDY32,OUT017,2657.2822411823868
FDG34,OUT049,1935.6172753415142
FDG47,OUT019,2162.7753015955313
NCF18,OUT035,3082.239307682757
FDL39,OUT019,1021.9094441738913
NCH55,OUT035,2150.152660025043
DRJ35,OUT049,1147.3961794000754
FDS44,OUT035,3858.8752975331763
DRE01,OUT018,3413.767139457826
FDY39,OUT013,2972.7119165757044
FDY32,OUT018,2275.5289698893685
FDR33,OUT027,3242.4565399040603
NCP50,OUT049,1450.4048918736569
FDZ47,OUT018,1396.4846118835449
FDU57,OUT049,2553.155568442927
FDY44,OUT013,3129.9593090067997
DRH59,OUT018,968.4084498172318
FDB03,OUT027,5159.971636518463
FDY46,OUT045,2875.0302431586892
FDM39,OUT045,2728.7609404577465
FDY36,OUT035,1429.753889790502
NCM55,OUT035,3005.696089009524
FDJ50,OUT010,-915.4893143294537
DRL60,OUT013,2417.9201439653025
NCJ54,OUT049,3677.092919542515
FDX59,OUT017,768.4609850065426
FDI07,OUT013,3195.747775423435
DRF51,OUT010,-1201.3575198445328
FDM14,OUT017,1904.0918990535217
FDP21,OUT045,2935.376849679215
FDE40,OUT035,1269.8450405214253
FDE05,OUT035,2530.5362525224164
FDM13,OUT027,3553.39799727266
FDC34,OUT027,3918.882734713855
NCI55,OUT018,1704.460442875034
NCE43,OUT018,2358.4378308014243
FDW58,OUT018,1502.2722002311639
FDG60,OUT045,3579.3324479600847
FDV31,OUT017,2862.9644298407507
FDR47,OUT013,3070.6121697967974
FDM60,OUT019,-1055.9485217835022
NCF06,OUT018,3708.9632103283916
NCN26,OUT027,3301.9785029688182
FDQ59,OUT049,1576.8103536815959
FDF09,OUT046,713.1505460302922
NCS06,OUT017,4166.224811542863
FDT44,OUT046,1894.5057960569973
FDI19,OUT017,3885.728543303045
FDT22,OUT017,1137.1874638837494
NCF54,OUT027,4093.350790894139
DRG25,OUT045,2842.297079034309
FDB59,OUT017,3201.761846891851
FDQ37,OUT017,3141.575792787333
FDP56,OUT035,1020.2631923497731
FDW44,OUT035,2898.7978035536485
FDJ26,OUT010,1501.6310852238726
FDU43,OUT018,3459.005543829821
FDW33,OUT045,1644.3097732396332
NCX53,OUT027,3693.8401355762835
FDN56,OUT010,469.10568358178216
DRF15,OUT049,2507.326398892123
FDO33,OUT017,1952.3907546834398
FDZ39,OUT010,-114.34473866911628
NCJ19,OUT017,1040.0073436728164
FDU01,OUT035,3098.905098811415
FDT12,OUT035,3668.0480182321385
NCM18,OUT018,782.158972346765
FDP19,OUT017,2140.9258424729333
NCR42,OUT049,732.9205648701977
FDN10,OUT046,1919.5598344676275
FDG44,OUT017,1062.2149916304363
FDQ10,OUT046,2707.562900207183
DRH13,OUT049,1814.5996209383882
FDT52,OUT013,3871.9527096591655
FDM56,OUT045,1741.0354236283326
NCO43,OUT010,-235.12336874805305
NCV29,OUT035,2913.125513610816
NCF06,OUT013,4034.1299439502795
FDO50,OUT035,1655.9379615687862
FDT59,OUT013,3615.8354198830716
FDX40,OUT027,2120.4396035989116
FDE50,OUT017,3079.7153106637384
FDX51,OUT017,3232.6855214719917
NCD30,OUT018,1341.1410288353381
FDK15,OUT013,1676.948501417242
FDL12,OUT045,1032.0010613868146
FDK46,OUT017,4110.098959571293
DRH49,OUT010,-525.3783996126185
FDQ57,OUT046,2342.5011978381012
FDY59,OUT017,1656.5279526701775
FDO09,OUT018,3797.3709914542337
NCG30,OUT035,2136.184745662157
FDM09,OUT017,2795.9551866854486
NCN17,OUT027,3055.704251957405
NCS42,OUT013,1498.3156861049567
FDD02,OUT019,35.70825101969558
FDE34,OUT013,2886.39940446231
FDU38,OUT045,2948.7260171101775
FDB33,OUT046,2506.340494848011
NCJ29,OUT017,1528.2368293610298
FDZ27,OUT035,1031.0659961411156
FDI40,OUT013,1698.0769243448528
FDG22,OUT013,806.3805969717332
FDT51,OUT017,1959.688379189654
FDF20,OUT018,2848.713206007881
FDV50,OUT035,2098.903146633237
FDT02,OUT049,813.2573659220818
DRC49,OUT017,2379.7498945332272
FDF26,OUT049,2561.1455912576967
FDV52,OUT035,2086.9804130484677
FDX59,OUT049,791.058740722882
FDV25,OUT035,3598.453947357815
FDW23,OUT027,2151.8973408377524
FDE53,OUT018,1504.4506955504212
FDA19,OUT017,2192.4594083116635
FDH22,OUT046,2003.056638012265
NCO41,OUT013,1631.0000551599267
FDX12,OUT017,3890.6859382086323
FDF17,OUT013,3119.70181370383
FDS11,OUT045,3435.1133550785044
FDR51,OUT035,2536.5574422559125
FDT49,OUT010,-185.20678136785875
FDC56,OUT013,1962.0588414766773
FDR13,OUT027,3360.9939895551215
FDQ60,OUT035,2114.9623697887273
FDN38,OUT049,3981.032214048713
NCL29,OUT013,2492.229086354802
FDO13,OUT027,4016.302111864591
FDE26,OUT018,2021.7032435920805
FDA31,OUT010,820.8570345566955
FDX14,OUT035,1418.5232409744717
FDA34,OUT045,2693.656532457619
FDF26,OUT013,2510.1099642367135
FDE38,OUT045,2572.600146955052
DRI11,OUT046,1822.767450103425
FDQ60,OUT027,3367.7232615791245
FDL21,OUT027,2226.3946996675472
DRC12,OUT027,4414.355412679647
FDC47,OUT046,3519.277474393826
FDE57,OUT045,2182.112205136014
FDT14,OUT045,1904.863886053804
NCZ53,OUT046,2947.54238843668
FDE28,OUT018,3327.4761957504134
FDR19,OUT035,2454.6499436720187
NCF54,OUT019,848.1563988316633
FDZ08,OUT046,1386.857443976678
NCJ05,OUT018,2160.362075272829
FDF59,OUT046,2038.3275413060062
NCO05,OUT035,1767.6205998341143
FDW24,OUT018,638.0832785739356
NCX42,OUT018,2345.274478036345
NCA53,OUT035,1005.3045283744057
FDI45,OUT019,929.954173970673
FDG46,OUT046,1879.0240268990963
FDM20,OUT010,1900.0362238559214
FDW11,OUT010,-795.5366215532572
FDX08,OUT035,2972.3886396239445
NCK17,OUT035,885.2826209013606
FDK32,OUT018,2188.7580845281836
NCA42,OUT035,2646.9560497574125
DRI01,OUT035,2817.232269611484
NCL55,OUT049,4000.861514535013
DRE25,OUT018,1269.8621135630087
FDD14,OUT017,2953.6288510813106
FDB10,OUT046,3645.4252178525476
DRN11,OUT035,2399.751016670491
FDP38,OUT018,661.0448343649889
NCA30,OUT017,3011.7586905145627
FDT15,OUT017,3045.8630796528237
NCP55,OUT018,729.6877719479535
FDF12,OUT035,2499.1667963406626
FDM21,OUT018,3695.817721822892
FDX56,OUT035,3393.184618589592
FDF10,OUT017,2432.244358868363
FDT32,OUT045,2950.6257346662624
FDM51,OUT018,1449.367235018868
NCR50,OUT018,2172.9989687994503
FDI19,OUT049,3860.9282515496116
FDX21,OUT017,1854.810119617107
FDR31,OUT035,2501.094956332737
FDY02,OUT013,4099.888769530354
NCA29,OUT045,2608.147555911246
NCX17,OUT046,3548.23669922698
FDM12,OUT045,2959.269016593931
FDI53,OUT027,3981.0778550249006
NCU30,OUT049,2675.4299182288164
FDC56,OUT027,3361.9833557954216
FDK27,OUT018,1736.963001691422
NCK18,OUT017,2715.2182526419588
FDB52,OUT019,2127.8331926837545
DRG25,OUT027,4363.397247156258
FDZ13,OUT049,1048.5276494692378
FDB57,OUT019,1670.8838616917565
FDR40,OUT046,1436.1111576789003
NCO14,OUT019,-1056.0219505649943
NCN19,OUT045,2911.73708774528
FDQ28,OUT019,633.8551715731838
FDO13,OUT018,2340.10295899889
FDK48,OUT013,1350.5340613633932
FDU07,OUT018,2158.7226295074447
FDW20,OUT046,1998.6084965251314
FDV12,OUT010,-210.49781194221885
FDH24,OUT013,2556.14378924583
FDV59,OUT049,3470.2354891831833
FDK57,OUT045,1875.2687303717837
FDL16,OUT027,2230.8285901538575
NCQ17,OUT046,2415.245877850059
FDJ15,OUT018,2692.6599524327053
FDX24,OUT049,1665.130487672247
FDT47,OUT046,1634.4052881046744
FDT10,OUT049,1208.8201906515344
FDZ37,OUT018,1249.672349320937
FDW43,OUT027,5039.56549883034
DRN36,OUT017,1659.2016721668665
FDJ14,OUT045,1338.319558913098
FDA32,OUT013,3428.9565098884827
FDJ38,OUT019,1161.073318903143
FDQ57,OUT017,2448.4080405764716
NCQ41,OUT019,1160.3050474767692
FDG56,OUT049,1192.0184876181029
DRC13,OUT027,3446.0628268354512
FDV55,OUT035,2450.349280815427
FDQ49,OUT045,2480.1825810804285
FDE29,OUT010,-858.3375528441378
FDR03,OUT013,3303.752640174227
FDD45,OUT049,1628.6320189496846
FDN38,OUT010,2009.0850711936791
FDT56,OUT046,1044.8155728008117
FDT48,OUT045,3066.9522992041943
FDU03,OUT049,2977.8334402600753
FDC56,OUT010,17.63054660732007
NCO43,OUT027,3031.0673408715256
FDQ27,OUT017,1814.5623192347266
FDR03,OUT046,3265.6865354176716
DRH23,OUT010,-988.8069353436549
FDG22,OUT045,713.2119712015868
NCJ42,OUT013,1722.6599682812086
FDR24,OUT046,1540.994988127374
FDW60,OUT035,2965.199931529497
FDJ08,OUT013,3000.3813966207426
DRL59,OUT018,660.3308436632896
FDG60,OUT010,1735.4004586570331
FDW27,OUT017,2588.722980485765
FDX14,OUT018,1037.9588173014636
FDC20,OUT013,1039.426612462669
NCS29,OUT018,3772.271135854901
FDJ56,OUT046,1610.9597381185722
FDB20,OUT019,-558.261642791522
FDL28,OUT027,5013.376112038337
FDW01,OUT018,2146.861563560286
FDL03,OUT046,3136.966394862631
FDX22,OUT049,3415.076716957325
FDJ21,OUT035,2495.9793494640785
FDR31,OUT045,2330.37624558175
FDG21,OUT035,2567.375492985377
FDS22,OUT027,2270.849161478608
FDK08,OUT035,1800.7286595270969
FDE17,OUT018,2190.5057069662694
NCN30,OUT017,1668.3043664284203
FDT50,OUT046,1624.8331332438786
NCX42,OUT049,2675.567025459134
FDJ12,OUT035,3430.5650380966467
NCA18,OUT027,3298.3032535406674
FDP23,OUT019,1528.1539050773176
FDX12,OUT013,3827.7433673300907
FDN40,OUT018,2153.8415661634313
FDV48,OUT035,1501.9648539623772
NCY54,OUT013,2682.2873885226127
FDL16,OUT010,-1084.137632960633
FDR45,OUT018,3463.3967745234504
FDJ52,OUT046,2555.4470276972543
DRG01,OUT017,1387.9775715976982
FDP52,OUT013,3662.6281826939808
FDU58,OUT017,3076.6738289684076
FDL02,OUT045,1694.7066203450975
FDG28,OUT013,3858.0036458805075
FDA19,OUT035,2214.9121777203395
FDW46,OUT027,2609.1891231580757
NCD43,OUT049,1777.736666090967
DRG39,OUT013,947.366052992603
NCF55,OUT049,774.2138838978954
FDJ07,OUT046,1918.8794789550336
FDE08,OUT046,2386.0927151700616
FDP56,OUT019,-961.6923305813539
FDT45,OUT045,892.9165123451907
FDF17,OUT018,2791.5411374227465
FDX44,OUT046,1462.36631438759
FDM28,OUT027,4256.741453292305
FDI36,OUT049,3238.3721206433474
FDS07,OUT045,1797.6811718217573
FDD36,OUT045,1856.8639219323434
FDW11,OUT046,1058.5537066849279
FDN40,OUT049,2546.403173082141
NCQ18,OUT049,1666.1666150705423
NCQ54,OUT017,2717.1906594828597
NCS42,OUT045,1424.3798674588002
DRH39,OUT010,-628.77101924782
FDC09,OUT027,3174.5403066306517
FDT08,OUT010,525.5098464413213
FDC08,OUT035,3673.695721804508
FDT20,OUT017,822.7433850635564
FDS35,OUT035,1240.6339671601756
FDX58,OUT018,2604.5765607404933
FDW58,OUT046,1745.2852127728415
DRD27,OUT046,1617.493013065944
FDH32,OUT019,-264.9688300804755
FDS26,OUT035,4192.074038743051
FDQ31,OUT046,1486.3161853112588
FDP11,OUT018,3150.6825454981345
FDD58,OUT017,1737.6069728250714
FDM33,OUT045,3329.3836784774007
FDZ16,OUT049,3178.819167772346
NCS29,OUT010,2172.012000958485
NCM18,OUT019,-855.1889278602273
FDP11,OUT049,3516.569777529496
NCC42,OUT017,2334.556802294142
DRM23,OUT046,2671.80235376264
NCN55,OUT027,5103.967751264314
FDK46,OUT013,4025.378037805792
FDR01,OUT046,3143.60849324952
NCA05,OUT045,2310.0551898096737
NCP43,OUT017,2882.640557489733
FDR12,OUT010,863.8003575541575
FDQ01,OUT013,4010.3491875759023
FDM13,OUT046,2100.957478503299
FDQ19,OUT017,3915.8861435240456
FDK56,OUT019,1017.4214251765312
NCX06,OUT010,985.2334497697988
FDO56,OUT027,3392.4394240808406
FDU45,OUT045,1818.4577597636803
FDI16,OUT019,-886.660235342541
FDL32,OUT046,1856.409197316453
FDA07,OUT046,2035.7023239909865
FDA14,OUT045,2281.280634696502
FDV46,OUT027,3674.858366088083
NCO07,OUT035,3443.6877785161723
NCP41,OUT046,1710.7277700918735
FDY60,OUT018,2051.0044669235485
FDN38,OUT017,4013.19200156932
FDO15,OUT046,1324.1758560391504
FDT60,OUT013,2007.1697172422678
FDA55,OUT035,3672.7870253823758
FDE02,OUT010,-339.97958022527644
DRJ39,OUT049,3524.647105463143
FDV34,OUT035,1465.5042605096198
FDS20,OUT027,4318.904925131767
FDF02,OUT027,3100.190048489859
FDW40,OUT017,2416.3189116752064
NCB43,OUT046,2887.7536626448164
FDR58,OUT017,1614.6583932865315
DRJ59,OUT035,886.0163881033627
NCD30,OUT017,1712.5722356574734
FDE14,OUT017,1763.359793674259
FDC28,OUT018,1500.1261349980987
FDU16,OUT018,1190.2072191301027
NCD19,OUT035,1118.7403762199206
FDU21,OUT046,725.1987323632466
FDV59,OUT027,4810.153603648374
FDU03,OUT045,2833.125941004795
FDC33,OUT010,1278.2738102784629
NCR42,OUT035,799.4178131914161
DRH59,OUT035,1396.3515587704044
NCM31,OUT035,2381.5151296454874
FDS50,OUT035,3601.980148851355
FDP39,OUT046,932.8645463113336
FDQ55,OUT013,1983.2745608023267
FDV36,OUT019,160.61243002667607
FDI05,OUT027,2745.9125441981587
FDS45,OUT027,3223.676748607376
FDA39,OUT045,687.2096441633379
FDC37,OUT010,-95.93511766551626
FDJ60,OUT027,4093.5432514875774
DRQ35,OUT046,1956.342951250829
NCJ06,OUT046,1915.3250631231963
NCY42,OUT018,2024.092936545695
DRM37,OUT049,3139.7715470230937
FDR14,OUT045,838.268542973503
FDE51,OUT049,948.5530362537775
FDT33,OUT017,2779.6402325143727
FDR08,OUT013,1876.5299601661652
FDE36,OUT010,747.8534961157852
FDL22,OUT019,-353.69105542516
FDR44,OUT013,2175.337956497501
FDI56,OUT019,-395.208810495904
FDE47,OUT010,171.1001847318704
FDV27,OUT010,-339.9243523899853
FDV10,OUT049,921.9529022191505
FDC40,OUT045,1302.6953614312072
NCX41,OUT013,3306.288420596517
NCQ38,OUT027,3127.842998065463
FDV12,OUT027,3117.619999035176
FDE52,OUT017,1619.1541059585384
FDG20,OUT027,4230.002473754765
FDV16,OUT027,2126.1346261689664
FDI32,OUT017,1927.5084375505332
FDJ32,OUT049,1182.5113226899468
FDN39,OUT018,2454.4461340205858
FDY34,OUT017,2796.749631311628
FDC14,OUT035,963.672135835689
FDA55,OUT017,3637.0002134318524
FDZ50,OUT010,1012.6350629243243
DRG13,OUT049,2697.3016618536667
FDP01,OUT013,2509.3458182044305
NCG54,OUT017,2787.89401689872
FDM13,OUT045,2055.910393440513
NCO18,OUT027,4216.19197737119
NCW41,OUT013,2501.475315613191
FDM52,OUT027,3791.679452121246
NCF55,OUT035,805.1535985360965
FDT09,OUT046,2160.022167123693
NCM19,OUT035,1920.8812475291015
FDW12,OUT018,2122.02076722793
FDP15,OUT019,2082.1622129919397
FDK36,OUT045,831.465819506892
FDZ25,OUT035,2901.31734542126
NCW06,OUT049,3105.820654274872
FDW60,OUT046,2852.8528280143955
DRC49,OUT013,2323.198004930554
NCT17,OUT035,3090.7167162413884
NCN06,OUT018,2292.5383486086685
FDC45,OUT013,2708.989627585253
DRJ47,OUT019,819.8475668256693
NCF06,OUT045,3912.8356130063316
FDE21,OUT010,39.411666932060484
DRG27,OUT013,762.5544490440684
FDW40,OUT049,2393.061887804707
NCO53,OUT046,2836.7536584740737
FDE23,OUT049,970.8572513294137
FDQ16,OUT046,1775.6290993848615
FDS26,OUT045,3944.3066038781017
FDZ13,OUT010,-1007.8480988844703
FDS14,OUT049,2584.268785990598
FDC10,OUT045,1900.654851642462
FDY16,OUT049,3043.451981971927
FDJ20,OUT035,2199.6571313831573
FDV43,OUT035,933.8455548555398
FDZ32,OUT027,3203.027526815099
FDR23,OUT046,2744.5673909358284
FDN24,OUT035,1073.8973959017312
FDE34,OUT027,4284.827045434186
FDU31,OUT013,3480.6420803557353
FDW33,OUT018,1477.4214652419664
FDU26,OUT046,1943.5457978465154
FDE20,OUT027,4157.8477609403435
NCW05,OUT035,1823.6271125630203
FDB22,OUT018,2133.5788680414935
FDO56,OUT046,1923.7307930018358
FDA19,OUT027,3510.5559491145978
DRI39,OUT045,896.0563888792489
FDH52,OUT018,834.193135802169
FDZ50,OUT035,3050.097318829869
NCN42,OUT035,2475.901302613206
FDB53,OUT013,2377.251353065603
DRG11,OUT017,1848.8178805190319
DRK11,OUT027,3781.892875367462
FDQ60,OUT017,2101.306034718865
FDT36,OUT017,753.6880992493845
DRG25,OUT018,2632.500494137316
DRJ23,OUT046,2961.970226100177
FDG05,OUT035,2682.8510506789644
NCK06,OUT018,1678.0148346155784
FDU52,OUT017,2552.3359417384213
FDW07,OUT018,1221.3573943603783
NCM17,OUT045,731.9261291401332
FDA22,OUT045,2591.450894124912
NCA41,OUT018,2755.541126988291
FDF38,OUT035,972.8125694445603
FDH52,OUT046,1123.108092067296
FDY58,OUT019,1659.6556629850247
FDZ16,OUT045,3010.895835728633
NCM18,OUT017,1143.1962904920726
FDA22,OUT018,2360.8789857084225
NCJ43,OUT035,2897.325693461361
FDI34,OUT027,5036.87900523366
FDG56,OUT046,1100.264527987395
FDS34,OUT046,1908.7640599447147
DRC01,OUT035,1078.320470949982
FDQ04,OUT035,881.6860916960909
FDK04,OUT035,1166.3833797217123
FDT51,OUT049,1951.1327658294829
FDV26,OUT017,3211.033583430711
FDS04,OUT049,2374.442373462898
FDW43,OUT018,3332.3595450134635
FDQ28,OUT010,608.6491699437897
NCK06,OUT017,2043.529440560754
FDS23,OUT018,1801.673459488778
FDZ36,OUT019,1114.673681962303
FDE56,OUT018,833.8202204824657
FDW10,OUT027,4180.181536523268
NCN14,OUT045,2814.6894325533094
NCQ18,OUT045,1508.6151404874083
FDW08,OUT017,1822.980013127231
FDU43,OUT035,3852.880257541173
FDR33,OUT010,-95.32736320220181
FDM24,OUT010,548.5812394406216
NCZ05,OUT046,1653.1157515112545
NCV41,OUT035,1956.598147808543
FDV11,OUT018,2508.6745665324
NCY05,OUT035,826.7032130331676
FDV44,OUT018,2738.4842735396637
FDW32,OUT049,1548.4803693149013
NCU18,OUT027,3678.645113222615
NCC43,OUT035,3992.757355370598
FDW19,OUT013,1889.404103735256
FDN31,OUT035,3141.6805263013607
FDI48,OUT045,892.232526569874
FDS24,OUT017,1638.751807405037
FDF46,OUT049,1962.996524256291
DRG23,OUT017,2482.5945454085827
FDG14,OUT018,2176.8951086353172
NCY30,OUT049,2906.0457220752783
FDO28,OUT018,1703.9551273148936
DRD24,OUT035,2401.447866404182
FDI33,OUT049,1608.7004489402266
FDN32,OUT046,2922.232818601529
FDR16,OUT045,3283.0945109406857
FDF26,OUT046,2476.786646706718
NCN29,OUT018,608.7023599123374
FDE20,OUT045,2656.029984360654
FDA46,OUT046,2994.159164209253
FDU28,OUT045,2920.330728116092
FDQ48,OUT045,1623.2798055795515
FDV36,OUT013,2107.743605079341
FDR14,OUT018,647.636901273136
FDP23,OUT017,3480.900886703874
FDP56,OUT013,959.0123429472526
FDK48,OUT010,-576.2876667735868
FDR48,OUT046,2397.1141159347935
NCY29,OUT049,1081.2784282960872
FDM22,OUT018,734.1965642313963
DRJ01,OUT013,2567.8267893838633
FDZ43,OUT045,3762.029007569314
FDV03,OUT035,2597.381341504762
FDX11,OUT027,4307.504932583703
NCA41,OUT027,4439.073616237802
FDE38,OUT017,2743.0990215929965
FDI27,OUT018,615.035880251296
FDN32,OUT013,2928.8868778335673
NCN43,OUT017,2048.5312856933774
FDB47,OUT027,4656.521274006745
FDV03,OUT017,2568.998753291575
NCN30,OUT045,1540.7319888935601
NCV54,OUT010,54.38242481232328
FDV07,OUT013,1835.3949097706418
FDP07,OUT049,3195.5258820899353
