Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI58,OUT027,2517.8820884848496
FDR20,OUT013,798.2176035398229
FDC51,OUT018,1752.2524400000004
FDB16,OUT027,2517.8820884848496
FDE40,OUT049,796.6402682539681
NCM17,OUT035,677.1027476190476
FDU56,OUT035,3384.1080642424236
FDS32,OUT019,281.48208181818165
FDX02,OUT049,3753.0000993630556
FDT39,OUT027,4117.317712631579
FDE35,OUT017,935.0323883040935
NCI42,OUT019,584.7577647727275
DRL23,OUT046,1690.2340862385327
FDA10,OUT046,2142.7435709401716
FDA11,OUT013,1559.3429752688176
NCM06,OUT046,2286.4132673684203
NCT05,OUT035,4034.300306896551
NCQ02,OUT010,482.6995426229509
NCY06,OUT049,1987.2510486486474
FDY56,OUT035,3753.0000993630556
FDL02,OUT035,1784.428738181819
NCI06,OUT035,2851.6316958762886
FDQ14,OUT045,2286.4132673684203
FDQ12,OUT017,4109.9006062176195
FDP36,OUT046,713.8586545454549
FDK21,OUT027,6280.89088
FDO40,OUT045,2660.9504030303033
NCK54,OUT019,281.48208181818165
FDY09,OUT018,2568.3328336448612
NCW30,OUT049,4034.300306896551
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1752.2524400000004
FDR39,OUT013,3384.1080642424236
FDU28,OUT049,2939.3484761904742
FDH08,OUT017,4109.9006062176195
FDG35,OUT045,2568.3328336448612
FDG22,OUT049,583.8145788617886
FDC34,OUT035,2894.2207107142854
FDP15,OUT018,3327.952582926828
FDK34,OUT010,584.7577647727275
FDU45,OUT035,1922.149381714284
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.952582926828
FDB45,OUT017,1690.2340862385327
NCH43,OUT027,5329.3147244444435
DRE60,OUT046,3454.062559154929
FDD17,OUT027,6280.89088
NCM54,OUT017,1987.2510486486474
NCH55,OUT013,2243.6695967213113
NCT06,OUT017,2894.2207107142854
FDA48,OUT027,5329.3147244444435
FDY58,OUT027,6280.89088
FDO25,OUT045,3737.295775182481
FDN50,OUT045,1559.3429752688176
FDH35,OUT035,2453.7477006992995
FDK09,OUT045,3737.295775182481
FDO16,OUT013,1481.8506141732275
FDW11,OUT045,1103.1862133333334
FDU47,OUT027,3242.0620715328478
NCQ42,OUT010,281.48208181818165
FDK55,OUT027,2517.8820884848496
FDN08,OUT049,1922.149381714284
FDT57,OUT045,4109.9006062176195
FDJ12,OUT018,3327.952582926828
DRL59,OUT017,713.8586545454549
NCN53,OUT046,583.8145788617886
FDO51,OUT010,92.67548155339806
FDK56,OUT017,3391.5912527272717
FDY12,OUT035,935.0323883040935
FDU15,OUT035,583.8145788617886
FDQ19,OUT046,4109.9006062176195
DRF15,OUT045,2453.7477006992995
DRE25,OUT019,219.2185209302325
FDK57,OUT018,1752.2524400000004
FDD33,OUT010,584.7577647727275
FDR34,OUT027,6280.89088
FDU04,OUT045,1827.8328454545451
FDE35,OUT019,165.91858165137612
NCD31,OUT035,2894.2207107142854
FDJ56,OUT035,1511.8747716981138
NCU53,OUT046,2286.4132673684203
FDD39,OUT035,3737.295775182481
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2142.7435709401716
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190476
FDS39,OUT035,2309.2007980000008
DRJ47,OUT045,2568.3328336448612
FDP13,OUT010,92.67548155339806
DRK39,OUT010,219.2185209302325
FDF28,OUT010,281.48208181818165
FDB09,OUT045,1827.8328454545451
FDM51,OUT046,1559.3429752688176
DRM49,OUT018,798.2176035398229
DRF23,OUT013,2851.6316958762886
DRH01,OUT035,3104.1898299065424
FDH12,OUT027,2517.8820884848496
FDA28,OUT019,281.48208181818165
FDW37,OUT018,1259.5490513157897
FDF02,OUT046,1511.8747716981138
DRL37,OUT046,677.1027476190476
NCF43,OUT046,2309.2007980000008
FDH08,OUT010,584.7577647727275
FDR34,OUT019,584.7577647727275
NCK19,OUT049,3391.5912527272717
NCD55,OUT018,507.0464036697247
FDT27,OUT049,3454.062559154929
FDQ57,OUT045,2649.1102324324333
FDA47,OUT035,2503.5013364485976
DRG15,OUT027,1378.2631852760744
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.0540499999993
FDX27,OUT027,2517.8820884848496
FDT51,OUT045,1784.428738181819
FDU33,OUT013,507.0464036697247
FDJ16,OUT027,1378.2631852760744
FDD20,OUT019,281.48208181818165
FDT36,OUT049,583.8145788617886
DRF15,OUT027,4117.317712631579
FDN52,OUT010,219.2185209302325
FDC22,OUT027,5329.3147244444435
FDX15,OUT045,2894.2207107142854
FDT13,OUT013,2893.83982589928
FDU04,OUT017,2243.6695967213113
FDU31,OUT019,584.7577647727275
FDW59,OUT027,2517.8820884848496
NCO29,OUT046,2286.4132673684203
FDL15,OUT035,2660.9504030303033
FDI41,OUT049,2453.7477006992995
FDQ48,OUT049,1559.3429752688176
DRI39,OUT013,796.6402682539681
FDI08,OUT013,4034.300306896551
FDC21,OUT049,1784.428738181819
FDF58,OUT035,935.0323883040935
FDS08,OUT010,425.9355914529914
FDE47,OUT045,1827.8328454545451
NCP18,OUT019,346.89728372093026
NCR41,OUT013,1559.3429752688176
FDA27,OUT013,4034.300306896551
FDA43,OUT035,3391.5912527272717
FDA49,OUT045,1424.5946902777775
NCE55,OUT018,2851.6316958762886
DRM49,OUT027,1378.2631852760744
FDF22,OUT027,5329.3147244444435
FDQ15,OUT018,1259.5490513157897
NCS54,OUT017,2851.6316958762886
NCY05,OUT013,507.0464036697247
FDR45,OUT046,4109.9006062176195
FDK57,OUT049,2142.7435709401716
FDF41,OUT010,584.7577647727275
FDV21,OUT046,2142.7435709401716
FDD51,OUT046,798.2176035398229
FDF33,OUT046,1879.0540499999993
FDA38,OUT046,4109.9006062176195
FDR56,OUT045,3130.0049049504933
NCN41,OUT017,1987.2510486486474
FDC60,OUT027,2517.8820884848496
FDB47,OUT045,3737.295775182481
DRH01,OUT013,2568.3328336448612
FDW08,OUT046,1511.8747716981138
FDF38,OUT027,1378.2631852760744
FDY32,OUT017,2503.5013364485976
FDG34,OUT049,1784.428738181819
FDG47,OUT019,584.7577647727275
NCF18,OUT035,2939.3484761904742
FDL39,OUT019,425.9355914529914
NCH55,OUT035,2243.6695967213113
DRJ35,OUT049,796.6402682539681
FDS44,OUT035,3737.295775182481
DRE01,OUT018,3327.952582926828
FDY39,OUT013,3384.1080642424236
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328478
NCP50,OUT049,1259.5490513157897
FDZ47,OUT018,1372.6884907407405
FDU57,OUT049,2503.5013364485976
FDY44,OUT013,2893.83982589928
DRH59,OUT018,1103.1862133333334
FDB03,OUT027,6280.89088
FDY46,OUT045,2939.3484761904742
FDM39,OUT045,2851.6316958762886
FDY36,OUT035,1103.1862133333334
NCM55,OUT035,3384.1080642424236
FDJ50,OUT010,165.91858165137612
DRL60,OUT013,2649.1102324324333
NCJ54,OUT049,4109.9006062176195
FDX59,OUT017,583.8145788617886
FDI07,OUT013,2893.83982589928
DRF51,OUT010,92.67548155339806
FDM14,OUT017,1690.2340862385327
FDP21,OUT045,3391.5912527272717
FDE40,OUT035,1103.1862133333334
FDE05,OUT035,2286.4132673684203
FDM13,OUT027,3242.0620715328478
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1752.2524400000004
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407405
FDG60,OUT045,4109.9006062176195
FDV31,OUT017,2851.6316958762886
FDR47,OUT013,2893.83982589928
FDM60,OUT019,92.67548155339806
NCF06,OUT018,3327.952582926828
NCN26,OUT027,3242.0620715328478
FDQ59,OUT049,1259.5490513157897
FDF09,OUT046,583.8145788617886
NCS06,OUT017,4034.300306896551
FDT44,OUT046,1922.149381714284
FDI19,OUT017,4109.9006062176195
FDT22,OUT017,935.0323883040935
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3391.5912527272717
FDB59,OUT017,2752.970934653465
FDQ37,OUT017,3130.0049049504933
FDP56,OUT035,798.2176035398229
FDW44,OUT035,3104.1898299065424
FDJ26,OUT010,584.7577647727275
FDU43,OUT018,3327.952582926828
FDW33,OUT045,1511.8747716981138
NCX53,OUT027,3242.0620715328478
FDN56,OUT010,346.89728372093026
DRF15,OUT049,2453.7477006992995
FDO33,OUT017,1922.149381714284
FDZ39,OUT010,219.2185209302325
NCJ19,OUT017,935.0323883040935
FDU01,OUT035,2752.970934653465
FDT12,OUT035,3753.0000993630556
NCM18,OUT018,796.6402682539681
FDP19,OUT017,2142.7435709401716
NCR42,OUT049,583.8145788617886
FDN10,OUT046,1922.149381714284
FDG44,OUT017,935.0323883040935
FDQ10,OUT046,3104.1898299065424
DRH13,OUT049,1690.2340862385327
FDT52,OUT013,4109.9006062176195
FDM56,OUT045,1511.8747716981138
NCO43,OUT010,219.2185209302325
NCV29,OUT035,2851.6316958762886
NCF06,OUT013,4034.300306896551
FDO50,OUT035,1424.5946902777775
FDT59,OUT013,4109.9006062176195
FDX40,OUT027,1378.2631852760744
FDE50,OUT017,2752.970934653465
FDX51,OUT017,3391.5912527272717
NCD30,OUT018,1372.6884907407405
FDK15,OUT013,1511.8747716981138
FDL12,OUT045,935.0323883040935
FDK46,OUT017,4433.30403265306
DRH49,OUT010,165.91858165137612
FDQ57,OUT046,2649.1102324324333
FDY59,OUT017,1481.8506141732275
FDO09,OUT018,3327.952582926828
NCG30,OUT035,2142.7435709401716
FDM09,OUT017,2286.4132673684203
NCN17,OUT027,2517.8820884848496
NCS42,OUT013,1481.8506141732275
FDD02,OUT019,281.48208181818165
FDE34,OUT013,3384.1080642424236
FDU38,OUT045,3391.5912527272717
FDB33,OUT046,2894.2207107142854
NCJ29,OUT017,1424.5946902777775
FDZ27,OUT035,798.2176035398229
FDI40,OUT013,1559.3429752688176
FDG22,OUT013,507.0464036697247
FDT51,OUT017,1784.428738181819
FDF20,OUT018,2893.83982589928
FDV50,OUT035,2142.7435709401716
FDT02,OUT049,583.8145788617886
DRC49,OUT017,2286.4132673684203
FDF26,OUT049,2286.4132673684203
FDV52,OUT035,2142.7435709401716
FDX59,OUT049,583.8145788617886
FDV25,OUT035,3753.0000993630556
FDW23,OUT027,1378.2631852760744
FDE53,OUT018,1372.6884907407405
FDA19,OUT017,1987.2510486486474
FDH22,OUT046,2142.7435709401716
NCO41,OUT013,1559.3429752688176
FDX12,OUT017,4109.9006062176195
FDF17,OUT013,2893.83982589928
FDS11,OUT045,3753.0000993630556
FDR51,OUT035,2503.5013364485976
FDT49,OUT010,219.2185209302325
FDC56,OUT013,2142.7435709401716
FDR13,OUT027,3242.0620715328478
FDQ60,OUT035,2142.7435709401716
FDN38,OUT049,4034.300306896551
NCL29,OUT013,2503.5013364485976
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.9355914529914
FDX14,OUT035,1103.1862133333334
FDA34,OUT045,2851.6316958762886
FDF26,OUT013,2286.4132673684203
FDE38,OUT045,2286.4132673684203
DRI11,OUT046,1922.149381714284
FDQ60,OUT027,3242.0620715328478
FDL21,OUT027,1378.2631852760744
DRC12,OUT027,5329.3147244444435
FDC47,OUT046,3454.062559154929
FDE57,OUT045,1827.8328454545451
FDT14,OUT045,1827.8328454545451
NCZ53,OUT046,3391.5912527272717
FDE28,OUT018,3327.952582926828
FDR19,OUT035,2660.9504030303033
NCF54,OUT019,425.9355914529914
FDZ08,OUT046,1243.0689297709916
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1987.2510486486474
NCO05,OUT035,1879.0540499999993
FDW24,OUT018,713.8586545454549
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398229
FDI45,OUT019,425.9355914529914
FDG46,OUT046,1922.149381714284
FDM20,OUT010,584.7577647727275
FDW11,OUT010,165.91858165137612
FDX08,OUT035,2851.6316958762886
NCK17,OUT035,677.1027476190476
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.1102324324333
DRI01,OUT035,3104.1898299065424
NCL55,OUT049,4034.300306896551
DRE25,OUT018,1372.6884907407405
FDD14,OUT017,3384.1080642424236
FDB10,OUT046,3454.062559154929
DRN11,OUT035,2503.5013364485976
FDP38,OUT018,713.8586545454549
NCA30,OUT017,2939.3484761904742
FDT15,OUT017,3384.1080642424236
NCP55,OUT018,796.6402682539681
FDF12,OUT035,2286.4132673684203
FDM21,OUT018,3327.952582926828
FDX56,OUT035,3737.295775182481
FDF10,OUT017,2660.9504030303033
FDT32,OUT045,2939.3484761904742
FDM51,OUT018,1372.6884907407405
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4109.9006062176195
FDX21,OUT017,1879.0540499999993
FDR31,OUT035,2286.4132673684203
FDY02,OUT013,4034.300306896551
NCA29,OUT045,3104.1898299065424
NCX17,OUT046,3454.062559154929
FDM12,OUT045,2939.3484761904742
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2286.4132673684203
FDC56,OUT027,3242.0620715328478
FDK27,OUT018,1752.2524400000004
NCK18,OUT017,2649.1102324324333
FDB52,OUT019,584.7577647727275
DRG25,OUT027,5329.3147244444435
FDZ13,OUT049,713.8586545454549
FDB57,OUT019,584.7577647727275
FDR40,OUT046,1481.8506141732275
NCO14,OUT019,92.67548155339806
NCN19,OUT045,2752.970934653465
FDQ28,OUT019,346.89728372093026
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1481.8506141732275
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2243.6695967213113
FDV12,OUT010,219.2185209302325
FDH24,OUT013,2453.7477006992995
FDV59,OUT049,3753.0000993630556
FDK57,OUT045,1827.8328454545451
FDL16,OUT027,1378.2631852760744
NCQ17,OUT046,2503.5013364485976
FDJ15,OUT018,3384.1080642424236
FDX24,OUT049,1259.5490513157897
FDT47,OUT046,1559.3429752688176
FDT10,OUT049,796.6402682539681
FDZ37,OUT018,1259.5490513157897
FDW43,OUT027,6280.89088
DRN36,OUT017,1559.3429752688176
FDJ14,OUT045,1243.0689297709916
FDA32,OUT013,3753.0000993630556
FDJ38,OUT019,482.6995426229509
FDQ57,OUT017,2649.1102324324333
NCQ41,OUT019,482.6995426229509
FDG56,OUT049,796.6402682539681
DRC13,OUT027,3242.0620715328478
FDV55,OUT035,2660.9504030303033
FDQ49,OUT045,2453.7477006992995
FDE29,OUT010,165.91858165137612
FDR03,OUT013,3753.0000993630556
FDD45,OUT049,1259.5490513157897
FDN38,OUT010,584.7577647727275
FDT56,OUT046,935.0323883040935
FDT48,OUT045,3391.5912527272717
FDU03,OUT049,3384.1080642424236
FDC56,OUT010,281.48208181818165
NCO43,OUT027,2517.8820884848496
FDQ27,OUT017,1879.0540499999993
FDR03,OUT046,3753.0000993630556
DRH23,OUT010,165.91858165137612
FDG22,OUT045,677.1027476190476
NCJ42,OUT013,1690.2340862385327
FDR24,OUT046,1424.5946902777775
FDW60,OUT035,2851.6316958762886
FDJ08,OUT013,2893.83982589928
DRL59,OUT018,713.8586545454549
FDG60,OUT010,584.7577647727275
FDW27,OUT017,2503.5013364485976
FDX14,OUT018,1259.5490513157897
FDC20,OUT013,796.6402682539681
NCS29,OUT018,3327.952582926828
FDJ56,OUT046,1511.8747716981138
FDB20,OUT019,165.91858165137612
FDL28,OUT027,6280.89088
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.0049049504933
FDX22,OUT049,3753.0000993630556
FDJ21,OUT035,2660.9504030303033
FDR31,OUT045,2286.4132673684203
FDG21,OUT035,2660.9504030303033
FDS22,OUT027,1378.2631852760744
FDK08,OUT035,1559.3429752688176
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1559.3429752688176
FDT50,OUT046,1559.3429752688176
NCX42,OUT049,2649.1102324324333
FDJ12,OUT035,3753.0000993630556
NCA18,OUT027,3242.0620715328478
FDP23,OUT019,584.7577647727275
FDX12,OUT013,4109.9006062176195
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1243.0689297709916
NCY54,OUT013,3104.1898299065424
FDL16,OUT010,92.67548155339806
FDR45,OUT018,3327.952582926828
FDJ52,OUT046,2649.1102324324333
DRG01,OUT017,1243.0689297709916
FDP52,OUT013,3454.062559154929
FDU58,OUT017,3391.5912527272717
FDL02,OUT045,1784.428738181819
FDG28,OUT013,4109.9006062176195
FDA19,OUT035,1987.2510486486474
FDW46,OUT027,1378.2631852760744
NCD43,OUT049,1690.2340862385327
DRG39,OUT013,713.8586545454549
NCF55,OUT049,583.8145788617886
FDJ07,OUT046,1922.149381714284
FDE08,OUT046,2660.9504030303033
FDP56,OUT019,92.67548155339806
FDT45,OUT045,935.0323883040935
FDF17,OUT018,2893.83982589928
FDX44,OUT046,1424.5946902777775
FDM28,OUT027,5329.3147244444435
FDI36,OUT049,3130.0049049504933
FDS07,OUT045,1827.8328454545451
FDD36,OUT045,1827.8328454545451
FDW11,OUT046,935.0323883040935
FDN40,OUT049,2286.4132673684203
NCQ18,OUT049,1559.3429752688176
NCQ54,OUT017,2894.2207107142854
NCS42,OUT045,1481.8506141732275
DRH39,OUT010,165.91858165137612
FDC09,OUT027,2517.8820884848496
FDT08,OUT010,346.89728372093026
FDC08,OUT035,3737.295775182481
FDT20,OUT017,583.8145788617886
FDS35,OUT035,1103.1862133333334
FDX58,OUT018,3384.1080642424236
FDW58,OUT046,1690.2340862385327
DRD27,OUT046,1559.3429752688176
FDH32,OUT019,219.2185209302325
FDS26,OUT035,4433.30403265306
FDQ31,OUT046,1481.8506141732275
FDP11,OUT018,3327.952582926828
FDD58,OUT017,1559.3429752688176
FDM33,OUT045,3737.295775182481
FDZ16,OUT049,3130.0049049504933
NCS29,OUT010,584.7577647727275
NCM18,OUT019,165.91858165137612
FDP11,OUT049,3454.062559154929
NCC42,OUT017,2309.2007980000008
DRM23,OUT046,3104.1898299065424
NCN55,OUT027,6280.89088
FDK46,OUT013,4433.30403265306
FDR01,OUT046,3391.5912527272717
NCA05,OUT045,2453.7477006992995
NCP43,OUT017,2568.3328336448612
FDR12,OUT010,425.9355914529914
FDQ01,OUT013,4034.300306896551
FDM13,OUT046,1987.2510486486474
FDQ19,OUT017,4109.9006062176195
FDK56,OUT019,482.6995426229509
NCX06,OUT010,482.6995426229509
FDO56,OUT027,3242.0620715328478
FDU45,OUT045,1827.8328454545451
FDI16,OUT019,165.91858165137612
FDL32,OUT046,1922.149381714284
FDA07,OUT046,2243.6695967213113
FDA14,OUT045,2660.9504030303033
FDV46,OUT027,3242.0620715328478
NCO07,OUT035,3753.0000993630556
NCP41,OUT046,1690.2340862385327
FDY60,OUT018,1752.2524400000004
FDN38,OUT017,4034.300306896551
FDO15,OUT046,1103.1862133333334
FDT60,OUT013,2142.7435709401716
FDA55,OUT035,3753.0000993630556
FDE02,OUT010,219.2185209302325
DRJ39,OUT049,3753.0000993630556
FDV34,OUT035,1103.1862133333334
FDS20,OUT027,5329.3147244444435
FDF02,OUT027,2517.8820884848496
FDW40,OUT017,2309.2007980000008
NCB43,OUT046,2939.3484761904742
FDR58,OUT017,1481.8506141732275
DRJ59,OUT035,677.1027476190476
NCD30,OUT017,1559.3429752688176
FDE14,OUT017,1559.3429752688176
FDC28,OUT018,1372.6884907407405
FDU16,OUT018,1259.5490513157897
NCD19,OUT035,935.0323883040935
FDU21,OUT046,583.8145788617886
FDV59,OUT027,5329.3147244444435
FDU03,OUT045,3384.1080642424236
FDC33,OUT010,584.7577647727275
NCR42,OUT035,583.8145788617886
DRH59,OUT035,1103.1862133333334
NCM31,OUT035,2309.2007980000008
FDS50,OUT035,3753.0000993630556
FDP39,OUT046,935.0323883040935
FDQ55,OUT013,1922.149381714284
FDV36,OUT019,281.48208181818165
FDI05,OUT027,2517.8820884848496
FDS45,OUT027,2517.8820884848496
FDA39,OUT045,677.1027476190476
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,1987.2510486486474
NCJ06,OUT046,2243.6695967213113
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.0049049504933
FDR14,OUT045,713.8586545454549
FDE51,OUT049,677.1027476190476
FDT33,OUT017,2286.4132673684203
FDR08,OUT013,1922.149381714284
FDE36,OUT010,425.9355914529914
FDL22,OUT019,219.2185209302325
FDR44,OUT013,2142.7435709401716
FDI56,OUT019,219.2185209302325
FDE47,OUT010,281.48208181818165
FDV27,OUT010,219.2185209302325
FDV10,OUT049,677.1027476190476
FDC40,OUT045,1243.0689297709916
NCX41,OUT013,3753.0000993630556
NCQ38,OUT027,2517.8820884848496
FDV12,OUT027,2517.8820884848496
FDE52,OUT017,1424.5946902777775
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.2631852760744
FDI32,OUT017,1922.149381714284
FDJ32,OUT049,796.6402682539681
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.1102324324333
FDC14,OUT035,677.1027476190476
FDA55,OUT017,3753.0000993630556
FDZ50,OUT010,482.6995426229509
DRG13,OUT049,2894.2207107142854
FDP01,OUT013,2453.7477006992995
NCG54,OUT017,3104.1898299065424
FDM13,OUT045,1827.8328454545451
NCO18,OUT027,5329.3147244444435
NCW41,OUT013,2894.2207107142854
FDM52,OUT027,4117.317712631579
NCF55,OUT035,583.8145788617886
FDT09,OUT046,2243.6695967213113
NCM19,OUT035,1690.2340862385327
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727275
FDK36,OUT045,713.8586545454549
FDZ25,OUT035,3104.1898299065424
NCW06,OUT049,3130.0049049504933
FDW60,OUT046,2851.6316958762886
DRC49,OUT013,2286.4132673684203
NCT17,OUT035,3391.5912527272717
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3104.1898299065424
DRJ47,OUT019,425.9355914529914
NCF06,OUT045,4034.300306896551
FDE21,OUT010,281.48208181818165
DRG27,OUT013,507.0464036697247
FDW40,OUT049,2309.2007980000008
NCO53,OUT046,3384.1080642424236
FDE23,OUT049,677.1027476190476
FDQ16,OUT046,1690.2340862385327
FDS26,OUT045,4433.30403265306
FDZ13,OUT010,92.67548155339806
FDS14,OUT049,2286.4132673684203
FDC10,OUT045,1827.8328454545451
FDY16,OUT049,3384.1080642424236
FDJ20,OUT035,2142.7435709401716
FDV43,OUT035,677.1027476190476
FDZ32,OUT027,2517.8820884848496
FDR23,OUT046,2568.3328336448612
FDN24,OUT035,935.0323883040935
FDE34,OUT027,5329.3147244444435
FDU31,OUT013,3753.0000993630556
FDW33,OUT018,1372.6884907407405
FDU26,OUT046,1922.149381714284
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1511.8747716981138
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1922.149381714284
FDA19,OUT027,3242.0620715328478
DRI39,OUT045,935.0323883040935
FDH52,OUT018,796.6402682539681
FDZ50,OUT035,3384.1080642424236
NCN42,OUT035,2453.7477006992995
FDB53,OUT013,2660.9504030303033
DRG11,OUT017,1879.0540499999993
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2142.7435709401716
FDT36,OUT017,583.8145788617886
DRG25,OUT018,3384.1080642424236
DRJ23,OUT046,2939.3484761904742
FDG05,OUT035,2286.4132673684203
NCK06,OUT018,1752.2524400000004
FDU52,OUT017,2286.4132673684203
FDW07,OUT018,1259.5490513157897
NCM17,OUT045,677.1027476190476
FDA22,OUT045,2286.4132673684203
NCA41,OUT018,2893.83982589928
FDF38,OUT035,677.1027476190476
FDH52,OUT046,935.0323883040935
FDY58,OUT019,584.7577647727275
FDZ16,OUT045,3130.0049049504933
NCM18,OUT017,935.0323883040935
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2851.6316958762886
FDI34,OUT027,6280.89088
FDG56,OUT046,935.0323883040935
FDS34,OUT046,1922.149381714284
DRC01,OUT035,713.8586545454549
FDQ04,OUT035,677.1027476190476
FDK04,OUT035,935.0323883040935
FDT51,OUT049,1784.428738181819
FDV26,OUT017,3130.0049049504933
FDS04,OUT049,2309.2007980000008
FDW43,OUT018,3327.952582926828
FDQ28,OUT010,346.89728372093026
NCK06,OUT017,2243.6695967213113
FDS23,OUT018,1752.2524400000004
FDZ36,OUT019,482.6995426229509
FDE56,OUT018,796.6402682539681
FDW10,OUT027,4117.317712631579
NCN14,OUT045,3384.1080642424236
NCQ18,OUT045,1559.3429752688176
FDW08,OUT017,1511.8747716981138
FDU43,OUT035,4109.9006062176195
FDR33,OUT010,281.48208181818165
FDM24,OUT010,346.89728372093026
NCZ05,OUT046,1511.8747716981138
NCV41,OUT035,1922.149381714284
FDV11,OUT018,2851.6316958762886
NCY05,OUT035,583.8145788617886
FDV44,OUT018,2893.83982589928
FDW32,OUT049,1259.5490513157897
NCU18,OUT027,3242.0620715328478
NCC43,OUT035,4034.300306896551
FDW19,OUT013,1784.428738181819
FDN31,OUT035,2939.3484761904742
FDI48,OUT045,713.8586545454549
FDS24,OUT017,1424.5946902777775
FDF46,OUT049,1922.149381714284
DRG23,OUT017,2286.4132673684203
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2568.3328336448612
FDO28,OUT018,1752.2524400000004
DRD24,OUT035,2309.2007980000008
FDI33,OUT049,1259.5490513157897
FDN32,OUT046,2752.970934653465
FDR16,OUT045,3737.295775182481
FDF26,OUT046,2286.4132673684203
NCN29,OUT018,713.8586545454549
FDE20,OUT045,2649.1102324324333
FDA46,OUT046,2939.3484761904742
FDU28,OUT045,2939.3484761904742
FDQ48,OUT045,1559.3429752688176
FDV36,OUT013,2243.6695967213113
FDR14,OUT018,796.6402682539681
FDP23,OUT017,3753.0000993630556
FDP56,OUT013,713.8586545454549
FDK48,OUT010,165.91858165137612
FDR48,OUT046,2503.5013364485976
NCY29,OUT049,796.6402682539681
FDM22,OUT018,796.6402682539681
DRJ01,OUT013,2503.5013364485976
FDZ43,OUT045,4109.9006062176195
FDV03,OUT035,2660.9504030303033
FDX11,OUT027,5329.3147244444435
NCA41,OUT027,5329.3147244444435
FDE38,OUT017,2286.4132673684203
FDI27,OUT018,798.2176035398229
FDN32,OUT013,2752.970934653465
NCN43,OUT017,2243.6695967213113
FDB47,OUT027,5329.3147244444435
FDV03,OUT017,2894.2207107142854
NCN30,OUT045,1559.3429752688176
NCV54,OUT010,281.48208181818165
FDV07,OUT013,1690.2340862385327
FDP07,OUT049,3130.0049049504933
FDK48,OUT018,1103.1862133333334
FDM15,OUT019,346.89728372093026
FDY19,OUT027,3242.0620715328478
FDK46,OUT046,4433.30403265306
FDY11,OUT045,1103.1862133333334
FDH09,OUT046,713.8586545454549
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4433.30403265306
FDD22,OUT027,3242.0620715328478
FDM27,OUT017,2894.2207107142854
FDL02,OUT027,2517.8820884848496
NCA17,OUT035,2453.7477006992995
FDE38,OUT019,425.9355914529914
NCG07,OUT049,2939.3484761904742
DRC27,OUT013,4109.9006062176195
FDA27,OUT035,4034.300306896551
FDW40,OUT045,1827.8328454545451
DRI11,OUT013,1922.149381714284
FDN50,OUT046,1559.3429752688176
FDR12,OUT046,3104.1898299065424
FDT34,OUT027,2517.8820884848496
FDW11,OUT035,935.0323883040935
NCO30,OUT027,5329.3147244444435
FDZ34,OUT017,3391.5912527272717
FDU45,OUT017,1922.149381714284
NCD42,OUT035,583.8145788617886
FDX25,OUT045,3384.1080642424236
NCR29,OUT046,935.0323883040935
FDX43,OUT019,425.9355914529914
FDB04,OUT010,219.2185209302325
FDR49,OUT027,1378.2631852760744
FDS39,OUT018,1752.2524400000004
FDW58,OUT045,1690.2340862385327
FDG22,OUT019,92.67548155339806
FDG31,OUT017,935.0323883040935
NCV53,OUT027,6280.89088
DRJ37,OUT035,2286.4132673684203
FDV07,OUT035,1690.2340862385327
FDW52,OUT018,2232.8470218487396
FDT15,OUT045,3384.1080642424236
FDD02,OUT018,1752.2524400000004
