Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1576.0
DRC01,OUT010,-1056.0
FDB15,OUT027,5588.0
NCA17,OUT027,3816.0
FDF10,OUT046,2380.0
FDR26,OUT027,4292.0
FDI02,OUT049,1924.0
NCM54,OUT010,108.0
FDF14,OUT013,2460.0
FDJ33,OUT010,60.0
FDM20,OUT035,4040.0
FDC03,OUT027,4584.0
NCX05,OUT046,1836.0
NCM41,OUT027,2912.0
NCU29,OUT010,424.0
FDQ59,OUT017,1508.0
FDH46,OUT010,-232.0
FDH09,OUT013,896.0
NCD06,OUT045,700.0
FDC15,OUT035,2616.0
DRD37,OUT027,2208.0
FDT28,OUT027,3832.0
FDR28,OUT027,4096.0
FDT38,OUT017,1516.0
FDV34,OUT027,2724.0
FDY52,OUT035,1200.0
FDB34,OUT013,1448.0
DRL23,OUT018,1416.0
DRB24,OUT046,2448.0
FDJ50,OUT046,900.0
FDQ49,OUT035,2660.0
FDP20,OUT035,2156.0
FDV19,OUT027,4024.0
NCR54,OUT045,3028.0
FDO09,OUT010,2224.0
FDS57,OUT018,2000.0
FDN10,OUT049,1980.0
FDV23,OUT049,2096.0
FDY28,OUT049,3504.0
DRG51,OUT013,2624.0
FDD45,OUT019,-412.0
NCL18,OUT027,4460.0
NCM29,OUT013,2108.0
FDF17,OUT027,4564.0
FDE22,OUT017,2688.0
FDQ22,OUT017,764.0
FDS01,OUT013,2904.0
FDW35,OUT027,2176.0
FDJ33,OUT046,2020.0
NCF54,OUT035,2860.0
FDE09,OUT013,1820.0
NCE06,OUT045,2484.0
DRH49,OUT049,1400.0
FDY43,OUT045,2656.0
NCT05,OUT017,4108.0
FDZ34,OUT045,2992.0
FDL38,OUT017,1580.0
FDZ31,OUT017,3156.0
FDR14,OUT035,1064.0
NCN54,OUT049,1356.0
NCC42,OUT027,3652.0
FDK08,OUT017,1748.0
FDP59,OUT013,1784.0
FDV22,OUT035,2704.0
FDD33,OUT035,3852.0
DRE60,OUT027,5012.0
FDK52,OUT046,3584.0
FDA02,OUT017,2492.0
FDM56,OUT049,1852.0
FDE57,OUT035,2420.0
FDM32,OUT045,1404.0
NCQ30,OUT027,3372.0
FDQ27,OUT027,3176.0
FDT60,OUT027,3448.0
FDU43,OUT049,3928.0
NCO55,OUT035,1840.0
FDG02,OUT045,2988.0
FDJ28,OUT013,3076.0
FDP40,OUT045,1792.0
FDJ38,OUT045,3016.0
NCC54,OUT017,3896.0
NCZ41,OUT046,1980.0
FDK38,OUT019,476.0
FDU52,OUT013,2516.0
FDC40,OUT046,1280.0
NCR30,OUT017,1300.0
NCN18,OUT017,1864.0
FDB50,OUT035,1420.0
FDG04,OUT013,3040.0
FDR26,OUT035,2980.0
NCT17,OUT018,2680.0
FDX35,OUT027,5068.0
FDS12,OUT046,2016.0
NCZ29,OUT027,3432.0
FDB38,OUT010,704.0
FDP12,OUT013,720.0
FDP22,OUT046,892.0
FDS26,OUT018,3836.0
FDR52,OUT046,3076.0
DRJ13,OUT046,2548.0
FDU48,OUT027,3544.0
FDE29,OUT035,1144.0
NCT29,OUT049,2016.0
DRK37,OUT018,2700.0
FDK55,OUT046,1428.0
FDR07,OUT046,1548.0
FDO21,OUT027,5048.0
FDK46,OUT049,4208.0
FDB12,OUT045,1668.0
FDT31,OUT027,4456.0
FDJ33,OUT045,1976.0
FDC26,OUT027,3204.0
NCQ02,OUT045,2916.0
FDP08,OUT010,1176.0
FDB11,OUT027,5024.0
FDV55,OUT013,2380.0
FDW20,OUT049,2052.0
NCJ18,OUT019,-32.0
FDC41,OUT018,948.0
FDE14,OUT027,3128.0
FDG35,OUT013,2880.0
FDF45,OUT035,1156.0
FDS19,OUT027,2748.0
FDS58,OUT019,684.0
FDA26,OUT017,3632.0
FDM32,OUT049,1528.0
FDL45,OUT046,2028.0
FDZ55,OUT049,2640.0
FDY37,OUT049,2396.0
FDO46,OUT046,3068.0
FDQ60,OUT046,1944.0
FDA19,OUT018,1808.0
FDL15,OUT046,2460.0
FDM10,OUT018,3092.0
NCL05,OUT017,808.0
DRK49,OUT010,-1204.0
NCE18,OUT027,5392.0
FDG40,OUT049,692.0
DRI59,OUT045,3452.0
FDK28,OUT035,4200.0
NCD06,OUT019,-1164.0
FDO11,OUT019,2092.0
FDK27,OUT046,1924.0
FDT43,OUT027,2300.0
FDD38,OUT018,1416.0
FDA16,OUT049,3576.0
FDL14,OUT027,3944.0
NCM17,OUT049,800.0
FDD20,OUT045,1948.0
FDA40,OUT045,1416.0
FDL43,OUT045,1228.0
FDV15,OUT045,1592.0
FDE52,OUT046,1492.0
NCL17,OUT010,348.0
NCJ31,OUT045,3680.0
FDR60,OUT045,1220.0
NCA18,OUT035,1984.0
FDS21,OUT027,2536.0
FDW09,OUT035,1480.0
FDL26,OUT035,2616.0
FDS47,OUT018,1156.0
FDC39,OUT046,3248.0
FDT51,OUT035,1992.0
FDK40,OUT035,4312.0
NCG19,OUT045,3632.0
FDZ07,OUT046,1052.0
FDF08,OUT027,2928.0
FDO04,OUT013,972.0
FDK41,OUT018,1064.0
FDP15,OUT049,4120.0
NCD43,OUT018,1384.0
NCP18,OUT013,2392.0
FDZ51,OUT046,1544.0
DRH13,OUT035,1892.0
FDF38,OUT045,680.0
NCI43,OUT045,756.0
FDM38,OUT027,2384.0
FDS03,OUT013,1108.0
DRJ47,OUT017,2824.0
FDT50,OUT010,-320.0
FDV02,OUT046,2740.0
NCG18,OUT017,1764.0
FDW52,OUT046,2660.0
FDS40,OUT035,788.0
FDN31,OUT017,3140.0
FDA37,OUT045,1964.0
FDA15,OUT046,3952.0
FDL39,OUT046,2908.0
FDJ53,OUT045,1908.0
FDX22,OUT013,3420.0
NCZ42,OUT045,3700.0
FDD56,OUT027,4276.0
FDD40,OUT017,3228.0
FDS50,OUT013,3536.0
NCN14,OUT013,2932.0
FDT15,OUT013,2992.0
NCS18,OUT027,3160.0
NCO26,OUT010,-108.0
FDF58,OUT018,748.0
NCB19,OUT013,1408.0
FDH26,OUT017,2408.0
DRB24,OUT027,3884.0
FDA49,OUT018,1124.0
FDB32,OUT045,1508.0
FDI36,OUT017,3268.0
NCA17,OUT010,444.0
FDH22,OUT013,2036.0
NCM26,OUT018,2140.0
FDT15,OUT027,4396.0
FDB16,OUT018,1136.0
NCP54,OUT027,3404.0
FDJ36,OUT013,1716.0
FDO28,OUT045,1872.0
FDU09,OUT013,980.0
FDF29,OUT017,2220.0
FDY08,OUT013,2304.0
DRJ59,OUT018,352.0
FDT23,OUT027,2776.0
FDU15,OUT018,412.0
FDT47,OUT013,1648.0
FDI53,OUT019,724.0
FDR59,OUT018,3896.0
FDD53,OUT035,852.0
FDY51,OUT017,3588.0
FDT04,OUT049,736.0
FDU51,OUT049,2932.0
FDG14,OUT035,2612.0
NCU06,OUT045,3572.0
DRG25,OUT046,2940.0
DRH49,OUT035,1512.0
FDN15,OUT035,2388.0
FDL43,OUT018,976.0
NCT18,OUT049,2960.0
NCB31,OUT013,4116.0
FDK57,OUT035,2064.0
FDY04,OUT019,732.0
NCP54,OUT046,1924.0
FDF41,OUT013,3888.0
FDM01,OUT045,1636.0
FDW03,OUT045,1676.0
FDF28,OUT045,1964.0
FDY37,OUT017,2424.0
FDQ03,OUT017,3896.0
FDP51,OUT027,3408.0
FDJ40,OUT017,1936.0
FDC32,OUT049,1600.0
DRI49,OUT027,2744.0
NCW54,OUT017,996.0
FDF09,OUT017,768.0
FDP45,OUT018,3720.0
DRJ23,OUT018,2680.0
FDS59,OUT017,1940.0
FDY08,OUT046,2232.0
FDX16,OUT049,2452.0
FDY16,OUT018,2684.0
FDK32,OUT035,2632.0
FDQ22,OUT013,724.0
NCC31,OUT018,2180.0
FDG58,OUT049,2576.0
DRF48,OUT013,3028.0
DRH36,OUT049,1284.0
NCR30,OUT035,1360.0
FDB03,OUT019,1932.0
FDZ28,OUT027,3508.0
FDR35,OUT017,3268.0
DRD15,OUT027,5116.0
FDJ33,OUT019,116.0
FDA56,OUT010,36.0
FDP56,OUT046,804.0
NCT30,OUT046,772.0
FDK15,OUT017,1724.0
FDH44,OUT018,2108.0
FDV01,OUT013,2540.0
DRG03,OUT017,2528.0
FDG50,OUT027,2912.0
FDR16,OUT010,1508.0
FDZ60,OUT046,1724.0
DRG03,OUT045,2396.0
FDS56,OUT018,3924.0
FDU33,OUT045,740.0
DRD27,OUT035,1752.0
FDW22,OUT046,3568.0
DRA24,OUT045,2576.0
FDF38,OUT049,800.0
FDX48,OUT013,2544.0
FDS58,OUT018,2324.0
FDC32,OUT046,1496.0
NCQ29,OUT045,4040.0
DRK39,OUT018,1072.0
NCS38,OUT017,1912.0
DRO47,OUT013,1820.0
DRG27,OUT027,2148.0
FDC57,OUT027,4524.0
FDS55,OUT046,2336.0
NCJ06,OUT018,1620.0
FDO01,OUT019,228.0
NCM55,OUT045,2868.0
FDC52,OUT049,2568.0
FDQ15,OUT045,1280.0
NCT30,OUT027,2212.0
NCR42,OUT027,1984.0
FDD28,OUT035,1120.0
FDQ34,OUT049,1760.0
FDZ12,OUT027,3720.0
DRE13,OUT019,-508.0
NCN07,OUT019,208.0
FDM28,OUT035,3032.0
FDI10,OUT017,2872.0
FDQ25,OUT013,2796.0
FDA38,OUT010,1912.0
DRI13,OUT049,3512.0
FDY20,OUT027,2944.0
NCZ53,OUT035,3104.0
NCM31,OUT013,2304.0
DRB01,OUT017,3092.0
DRF37,OUT046,4112.0
NCF42,OUT049,2856.0
FDF16,OUT018,2092.0
FDB41,OUT013,876.0
FDR34,OUT013,3684.0
FDR15,OUT018,2244.0
NCV42,OUT019,-124.0
FDW51,OUT035,3544.0
FDU36,OUT017,1688.0
FDX60,OUT049,1408.0
FDY03,OUT035,2008.0
FDW55,OUT045,3916.0
FDT01,OUT010,1456.0
FDG58,OUT013,2540.0
FDK21,OUT017,4060.0
NCS41,OUT019,968.0
FDS10,OUT045,2844.0
NCT53,OUT046,2596.0
FDJ28,OUT018,2756.0
FDX44,OUT045,1380.0
FDT20,OUT018,384.0
FDO44,OUT017,1876.0
NCX17,OUT049,3764.0
FDY01,OUT017,2000.0
FDJ12,OUT027,4804.0
DRK35,OUT018,336.0
FDD47,OUT019,788.0
NCM53,OUT035,1840.0
FDO45,OUT013,1504.0
NCM42,OUT010,-172.0
FDE04,OUT046,2896.0
NCI30,OUT027,5332.0
FDZ19,OUT013,2812.0
FDW57,OUT013,2888.0
FDA25,OUT013,1728.0
FDT22,OUT046,964.0
FDP51,OUT013,1984.0
FDD48,OUT027,3320.0
FDY39,OUT035,3096.0
FDO48,OUT010,1644.0
FDD23,OUT027,4432.0
DRN35,OUT027,2072.0
FDT01,OUT035,3556.0
FDC20,OUT010,-992.0
DRJ35,OUT035,1172.0
FDB32,OUT046,1524.0
FDL24,OUT046,2792.0
NCV42,OUT035,1940.0
FDZ46,OUT046,1752.0
FDC15,OUT013,2504.0
FDD08,OUT019,-1244.0
FDY50,OUT049,1524.0
FDD36,OUT013,1964.0
FDG57,OUT027,2268.0
FDL21,OUT018,464.0
FDN16,OUT027,3132.0
FDJ09,OUT027,2220.0
FDS01,OUT010,952.0
FDV33,OUT017,4260.0
DRE12,OUT017,1928.0
FDR07,OUT013,1612.0
FDP48,OUT010,1048.0
NCB55,OUT035,1068.0
FDQ08,OUT013,1076.0
FDR34,OUT035,3852.0
FDO33,OUT046,1796.0
FDP13,OUT045,632.0
FDX12,OUT049,3976.0
NCT06,OUT049,2716.0
FDR16,OUT019,1516.0
FDE36,OUT046,2664.0
FDZ36,OUT049,3064.0
FDV13,OUT045,1424.0
NCZ17,OUT035,744.0
FDU56,OUT045,2872.0
FDM09,OUT035,2904.0
FDV02,OUT017,2848.0
FDS34,OUT018,1568.0
FDA11,OUT049,1640.0
FDP09,OUT017,3472.0
FDB29,OUT027,3324.0
FDT19,OUT017,2876.0
DRH15,OUT017,836.0
FDY38,OUT046,3720.0
FDF14,OUT027,3876.0
FDN48,OUT010,-404.0
FDQ12,OUT013,3696.0
NCJ43,OUT045,2676.0
FDE17,OUT019,564.0
FDB05,OUT035,4080.0
FDH10,OUT045,3016.0
NCR06,OUT017,788.0
FDU32,OUT018,1676.0
FDD56,OUT049,2880.0
FDO36,OUT018,2600.0
FDH16,OUT010,-424.0
FDX10,OUT018,356.0
FDZ37,OUT017,1584.0
FDU31,OUT010,1580.0
DRC49,OUT049,2340.0
FDL15,OUT045,2388.0
FDN32,OUT019,1068.0
DRH59,OUT027,2652.0
NCU29,OUT049,2420.0
FDR37,OUT019,1060.0
FDS14,OUT018,2224.0
FDU02,OUT027,5036.0
FDJ08,OUT035,3204.0
NCZ06,OUT045,3924.0
FDO31,OUT049,1460.0
FDH31,OUT018,1400.0
FDS58,OUT017,2700.0
NCA53,OUT027,2248.0
FDF50,OUT046,3124.0
NCW42,OUT049,3584.0
NCQ17,OUT045,2400.0
FDK51,OUT018,3900.0
NCW41,OUT010,576.0
NCR29,OUT017,996.0
FDB08,OUT019,636.0
FDA40,OUT027,2872.0
FDL14,OUT018,2272.0
FDB47,OUT046,3280.0
FDO03,OUT035,3808.0
DRK13,OUT019,1196.0
FDX13,OUT010,2012.0
FDF52,OUT046,2900.0
FDT11,OUT013,3072.0
FDB08,OUT013,2600.0
FDQ28,OUT018,2236.0
FDD29,OUT045,3948.0
NCQ29,OUT027,5536.0
NCO02,OUT013,1084.0
FDR56,OUT010,1216.0
NCM54,OUT049,2072.0
FDP51,OUT035,2064.0
FDT38,OUT013,1424.0
FDZ20,OUT018,3728.0
FDJ53,OUT013,1976.0
FDX13,OUT049,4028.0
FDP58,OUT035,3628.0
NCK31,OUT019,-1052.0
FDA35,OUT018,1732.0
FDV37,OUT018,2900.0
NCO07,OUT027,4808.0
FDA20,OUT045,2924.0
FDZ59,OUT035,2864.0
NCY17,OUT017,820.0
FDQ28,OUT035,2636.0
FDV35,OUT017,2564.0
FDQ36,OUT013,668.0
FDD34,OUT018,2328.0
FDK51,OUT045,4148.0
FDV31,OUT035,2940.0
FDR04,OUT035,1716.0
FDR14,OUT049,996.0
DRC36,OUT010,884.0
FDE39,OUT019,44.0
FDP57,OUT049,1780.0
FDE57,OUT046,2256.0
NCN18,OUT046,1748.0
NCQ05,OUT018,2088.0
FDW47,OUT035,2084.0
FDV46,OUT035,2372.0
NCP29,OUT045,948.0
FDE09,OUT018,1508.0
NCU06,OUT027,5048.0
FDT19,OUT010,856.0
DRF15,OUT017,2532.0
DRI51,OUT013,2740.0
NCX54,OUT013,1696.0
DRE01,OUT013,3824.0
NCB07,OUT045,3020.0
FDU50,OUT035,2024.0
FDG40,OUT035,752.0
FDW10,OUT018,2512.0
FDX51,OUT013,3164.0
NCP17,OUT045,972.0
FDP21,OUT035,3180.0
FDL04,OUT045,1640.0
FDV23,OUT013,2008.0
FDF24,OUT046,1364.0
FDH56,OUT027,3312.0
FDB51,OUT049,1116.0
FDI58,OUT027,3020.0
FDR20,OUT013,876.0
FDC51,OUT018,1740.0
FDB16,OUT027,2852.0
FDE40,OUT049,1124.0
NCM17,OUT035,864.0
FDU56,OUT035,3104.0
FDS32,OUT019,396.0
FDX02,OUT049,3644.0
FDT39,OUT027,3928.0
FDE35,OUT017,1100.0
NCI42,OUT019,1412.0
DRL23,OUT046,1696.0
FDA10,OUT046,1944.0
FDA11,OUT013,1592.0
NCM06,OUT046,2432.0
NCT05,OUT035,4196.0
NCQ02,OUT010,1028.0
NCY06,OUT049,2140.0
FDY56,OUT035,3748.0
FDL02,OUT035,1872.0
NCI06,OUT035,2960.0
FDQ14,OUT045,2348.0
FDQ12,OUT017,3728.0
FDP36,OUT046,844.0
FDK21,OUT027,5420.0
FDO40,OUT045,2316.0
NCK54,OUT019,-28.0
FDY09,OUT018,2540.0
NCW30,OUT049,4184.0
NCC55,OUT027,2044.0
FDE58,OUT018,1608.0
FDR39,OUT013,2968.0
FDU28,OUT049,3092.0
FDH08,OUT017,3724.0
FDG35,OUT045,2788.0
FDG22,OUT049,744.0
FDC34,OUT035,2668.0
FDP15,OUT018,3740.0
FDK34,OUT010,1880.0
FDU45,OUT035,2060.0
FDQ04,OUT027,2124.0
FDX22,OUT018,3084.0
FDB45,OUT017,1792.0
NCH43,OUT027,4852.0
DRE60,OUT046,3508.0
FDD17,OUT027,5188.0
NCM54,OUT017,2124.0
NCH55,OUT013,2056.0
NCT06,OUT017,2716.0
FDA48,OUT027,4944.0
FDY58,OUT027,5064.0
FDO25,OUT045,3284.0
FDN50,OUT045,1532.0
FDH35,OUT035,2784.0
FDK09,OUT045,3544.0
FDO16,OUT013,1392.0
FDW11,OUT045,1008.0
FDU47,OUT027,3716.0
NCQ42,OUT010,124.0
FDK55,OUT027,2904.0
FDN08,OUT049,1992.0
FDT57,OUT045,3716.0
FDJ12,OUT018,3048.0
DRL59,OUT017,976.0
NCN53,OUT046,580.0
FDO51,OUT010,-1128.0
FDK56,OUT017,3088.0
FDY12,OUT035,1052.0
FDU15,OUT035,828.0
FDQ19,OUT046,3876.0
DRF15,OUT045,2400.0
DRE25,OUT019,-428.0
FDK57,OUT018,1632.0
FDD33,OUT010,1736.0
FDR34,OUT027,5108.0
FDU04,OUT045,1908.0
FDE35,OUT019,-860.0
NCD31,OUT035,2724.0
FDJ56,OUT035,1748.0
NCU53,OUT046,2588.0
FDD39,OUT035,3560.0
NCU17,OUT019,-272.0
FDJ20,OUT046,2004.0
NCW41,OUT018,2200.0
FDL52,OUT035,848.0
FDS39,OUT035,2420.0
DRJ47,OUT045,2704.0
FDP13,OUT010,-1216.0
DRK39,OUT010,-584.0
FDF28,OUT010,152.0
FDB09,OUT045,1964.0
FDM51,OUT046,1656.0
DRM49,OUT018,484.0
DRF23,OUT013,2812.0
DRH01,OUT035,2880.0
FDH12,OUT027,3172.0
FDA28,OUT019,140.0
FDW37,OUT018,1176.0
FDF02,OUT046,1664.0
DRL37,OUT046,716.0
NCF43,OUT046,2232.0
FDH08,OUT010,1708.0
FDR34,OUT019,1780.0
NCK19,OUT049,3148.0
NCD55,OUT018,420.0
FDT27,OUT049,3820.0
FDQ57,OUT045,2304.0
FDA47,OUT035,2768.0
DRG15,OUT027,2476.0
FDE05,OUT018,2084.0
FDN46,OUT046,1640.0
FDX27,OUT027,2976.0
FDT51,OUT045,1776.0
FDU33,OUT013,820.0
FDJ16,OUT027,2424.0
FDD20,OUT019,76.0
FDT36,OUT049,664.0
DRF15,OUT027,3872.0
FDN52,OUT010,-472.0
FDC22,OUT027,4504.0
FDX15,OUT045,2492.0
FDT13,OUT013,3020.0
FDU04,OUT017,2068.0
FDU31,OUT019,1572.0
FDW59,OUT027,2848.0
NCO29,OUT046,2600.0
FDL15,OUT035,2588.0
FDI41,OUT049,2452.0
FDQ48,OUT049,1732.0
DRI39,OUT013,944.0
FDI08,OUT013,4040.0
FDC21,OUT049,1904.0
FDF58,OUT035,1196.0
FDS08,OUT010,916.0
FDE47,OUT045,1932.0
NCP18,OUT019,508.0
NCR41,OUT013,1588.0
FDA27,OUT013,4100.0
FDA43,OUT035,3232.0
FDA49,OUT045,1360.0
NCE55,OUT018,2508.0
DRM49,OUT027,2228.0
FDF22,OUT027,4840.0
FDQ15,OUT018,1052.0
NCS54,OUT017,2872.0
NCY05,OUT013,640.0
FDR45,OUT046,3788.0
FDK57,OUT049,2036.0
FDF41,OUT010,1984.0
FDV21,OUT046,1988.0
FDD51,OUT046,748.0
FDF33,OUT046,1768.0
FDA38,OUT046,3772.0
FDR56,OUT045,3088.0
NCN41,OUT017,2036.0
FDC60,OUT027,2900.0
FDB47,OUT045,3244.0
DRH01,OUT013,2808.0
FDW08,OUT046,1672.0
FDF38,OUT027,2160.0
FDY32,OUT017,2692.0
FDG34,OUT049,1896.0
FDG47,OUT019,2220.0
NCF18,OUT035,3132.0
FDL39,OUT019,1012.0
NCH55,OUT035,2148.0
DRJ35,OUT049,1088.0
FDS44,OUT035,3948.0
DRE01,OUT018,3492.0
FDY39,OUT013,3008.0
FDY32,OUT018,2284.0
FDR33,OUT027,3244.0
NCP50,OUT049,1392.0
FDZ47,OUT018,1348.0
FDU57,OUT049,2552.0
FDY44,OUT013,3168.0
DRH59,OUT018,916.0
FDB03,OUT027,5260.0
FDY46,OUT045,2924.0
FDM39,OUT045,2768.0
FDY36,OUT035,1392.0
NCM55,OUT035,3048.0
FDJ50,OUT010,-1020.0
DRL60,OUT013,2440.0
NCJ54,OUT049,3732.0
FDX59,OUT017,700.0
FDI07,OUT013,3240.0
DRF51,OUT010,-1284.0
FDM14,OUT017,1888.0
FDP21,OUT045,2980.0
FDE40,OUT035,1228.0
FDE05,OUT035,2544.0
FDM13,OUT027,3576.0
FDC34,OUT027,3960.0
NCI55,OUT018,1668.0
NCE43,OUT018,2364.0
FDW58,OUT018,1460.0
FDG60,OUT045,3664.0
FDV31,OUT017,2904.0
FDR47,OUT013,3120.0
FDM60,OUT019,-1172.0
NCF06,OUT018,3776.0
NCN26,OUT027,3304.0
FDQ59,OUT049,1524.0
FDF09,OUT046,636.0
NCS06,OUT017,4264.0
FDT44,OUT046,1884.0
FDI19,OUT017,3972.0
FDT22,OUT017,1096.0
NCF54,OUT027,4136.0
DRG25,OUT045,2896.0
FDB59,OUT017,3252.0
FDQ37,OUT017,3196.0
FDP56,OUT035,964.0
FDW44,OUT035,2928.0
FDJ26,OUT010,1520.0
FDU43,OUT018,3508.0
FDW33,OUT045,1636.0
NCX53,OUT027,3716.0
FDN56,OUT010,440.0
DRF15,OUT049,2512.0
FDO33,OUT017,1948.0
FDZ39,OUT010,-188.0
NCJ19,OUT017,992.0
FDU01,OUT035,3136.0
FDT12,OUT035,3740.0
NCM18,OUT018,708.0
FDP19,OUT017,2156.0
NCR42,OUT049,640.0
FDN10,OUT046,1904.0
FDG44,OUT017,1016.0
FDQ10,OUT046,2728.0
DRH13,OUT049,1784.0
FDT52,OUT013,3948.0
FDM56,OUT045,1736.0
NCO43,OUT010,-304.0
NCV29,OUT035,2948.0
NCF06,OUT013,4124.0
FDO50,OUT035,1636.0
FDT59,OUT013,3684.0
FDX40,OUT027,2076.0
FDE50,OUT017,3116.0
FDX51,OUT017,3280.0
NCD30,OUT018,1288.0
FDK15,OUT013,1660.0
FDL12,OUT045,992.0
FDK46,OUT017,4208.0
DRH49,OUT010,-600.0
FDQ57,OUT046,2348.0
FDY59,OUT017,1632.0
FDO09,OUT018,3872.0
NCG30,OUT035,2144.0
FDM09,OUT017,2828.0
NCN17,OUT027,3048.0
NCS42,OUT013,1468.0
FDD02,OUT019,-20.0
FDE34,OUT013,2928.0
FDU38,OUT045,3004.0
FDB33,OUT046,2516.0
NCJ29,OUT017,1496.0
FDZ27,OUT035,972.0
FDI40,OUT013,1676.0
FDG22,OUT013,732.0
FDT51,OUT017,1940.0
FDF20,OUT018,2876.0
FDV50,OUT035,2104.0
FDT02,OUT049,724.0
DRC49,OUT017,2404.0
FDF26,OUT049,2556.0
FDV52,OUT035,2088.0
FDX59,OUT049,704.0
FDV25,OUT035,3672.0
FDW23,OUT027,2104.0
FDE53,OUT018,1464.0
FDA19,OUT017,2196.0
FDH22,OUT046,2000.0
NCO41,OUT013,1600.0
FDX12,OUT017,3968.0
FDF17,OUT013,3168.0
FDS11,OUT045,3504.0
FDR51,OUT035,2564.0
FDT49,OUT010,-232.0
FDC56,OUT013,1960.0
FDR13,OUT027,3360.0
FDQ60,OUT035,2116.0
FDN38,OUT049,4048.0
NCL29,OUT013,2516.0
FDO13,OUT027,4060.0
FDE26,OUT018,2012.0
FDA31,OUT010,816.0
FDX14,OUT035,1388.0
FDA34,OUT045,2728.0
FDF26,OUT013,2520.0
FDE38,OUT045,2604.0
DRI11,OUT046,1812.0
FDQ60,OUT027,3376.0
FDL21,OUT027,2168.0
DRC12,OUT027,4488.0
FDC47,OUT046,3592.0
FDE57,OUT045,2196.0
FDT14,OUT045,1908.0
NCZ53,OUT046,2984.0
FDE28,OUT018,3380.0
FDR19,OUT035,2476.0
NCF54,OUT019,836.0
FDZ08,OUT046,1344.0
NCJ05,OUT018,2152.0
FDF59,OUT046,2032.0
NCO05,OUT035,1748.0
FDW24,OUT018,556.0
NCX42,OUT018,2344.0
NCA53,OUT035,944.0
FDI45,OUT019,916.0
FDG46,OUT046,1856.0
FDM20,OUT010,1936.0
FDW11,OUT010,-888.0
FDX08,OUT035,3012.0
NCK17,OUT035,824.0
FDK32,OUT018,2176.0
NCA42,OUT035,2672.0
DRI01,OUT035,2860.0
NCL55,OUT049,4072.0
DRE25,OUT018,1232.0
FDD14,OUT017,3008.0
FDB10,OUT046,3716.0
DRN11,OUT035,2436.0
FDP38,OUT018,580.0
NCA30,OUT017,3064.0
FDT15,OUT017,3084.0
NCP55,OUT018,648.0
FDF12,OUT035,2520.0
FDM21,OUT018,3768.0
FDX56,OUT035,3452.0
FDF10,OUT017,2452.0
FDT32,OUT045,2996.0
FDM51,OUT018,1396.0
NCR50,OUT018,2160.0
FDI19,OUT049,3924.0
FDX21,OUT017,1844.0
FDR31,OUT035,2516.0
FDY02,OUT013,4192.0
NCA29,OUT045,2640.0
NCX17,OUT046,3620.0
FDM12,OUT045,3008.0
FDI53,OUT027,4024.0
NCU30,OUT049,2680.0
FDC56,OUT027,3380.0
FDK27,OUT018,1704.0
NCK18,OUT017,2740.0
FDB52,OUT019,2172.0
DRG25,OUT027,4432.0
FDZ13,OUT049,980.0
FDB57,OUT019,1684.0
FDR40,OUT046,1388.0
NCO14,OUT019,-1164.0
NCN19,OUT045,2956.0
FDQ28,OUT019,604.0
FDO13,OUT018,2344.0
FDK48,OUT013,1312.0
FDU07,OUT018,2152.0
FDW20,OUT046,1984.0
FDV12,OUT010,-280.0
FDH24,OUT013,2572.0
FDV59,OUT049,3516.0
FDK57,OUT045,1876.0
FDL16,OUT027,2196.0
NCQ17,OUT046,2436.0
FDJ15,OUT018,2704.0
FDX24,OUT049,1616.0
FDT47,OUT046,1596.0
FDT10,OUT049,1136.0
FDZ37,OUT018,1188.0
FDW43,OUT027,5120.0
DRN36,OUT017,1648.0
FDJ14,OUT045,1304.0
FDA32,OUT013,3492.0
FDJ38,OUT019,1156.0
FDQ57,OUT017,2460.0
NCQ41,OUT019,1156.0
FDG56,OUT049,1120.0
DRC13,OUT027,3464.0
FDV55,OUT035,2468.0
FDQ49,OUT045,2500.0
FDE29,OUT010,-940.0
FDR03,OUT013,3348.0
FDD45,OUT049,1588.0
FDN38,OUT010,2052.0
FDT56,OUT046,988.0
FDT48,OUT045,3124.0
FDU03,OUT049,2996.0
FDC56,OUT010,-24.0
NCO43,OUT027,3024.0
FDQ27,OUT017,1792.0
FDR03,OUT046,3308.0
DRH23,OUT010,-1060.0
FDG22,OUT045,648.0
NCJ42,OUT013,1696.0
FDR24,OUT046,1504.0
FDW60,OUT035,2996.0
FDJ08,OUT013,3048.0
DRL59,OUT018,588.0
FDG60,OUT010,1768.0
FDW27,OUT017,2616.0
FDX14,OUT018,980.0
FDC20,OUT013,984.0
NCS29,OUT018,3848.0
FDJ56,OUT046,1596.0
FDB20,OUT019,-644.0
FDL28,OUT027,5100.0
FDW01,OUT018,2140.0
FDL03,OUT046,3172.0
FDX22,OUT049,3448.0
FDJ21,OUT035,2508.0
FDR31,OUT045,2344.0
FDG21,OUT035,2592.0
FDS22,OUT027,2216.0
FDK08,OUT035,1788.0
FDE17,OUT018,2180.0
NCN30,OUT017,1640.0
FDT50,OUT046,1596.0
NCX42,OUT049,2676.0
FDJ12,OUT035,3488.0
NCA18,OUT027,3304.0
FDP23,OUT019,1548.0
FDX12,OUT013,3900.0
FDN40,OUT018,2152.0
FDV48,OUT035,1464.0
NCY54,OUT013,2720.0
FDL16,OUT010,-1172.0
FDR45,OUT018,3520.0
